dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws15_fh7_var3,LSTM,7,15,3,4.439928990852141,13.35437328624208,10.745556831359863,11
ws30_fh1_var1,LSTM,1,30,1,3.485911329791469,10.891548823877512,10.115877866744995,11
ws30_fh1_var3,LSTM,1,30,3,4.488006122400956,15.936804780449856,10.44234848022461,11
ws30_fh3_var1,LSTM,3,30,1,3.732767731795896,11.456956675489868,10.638870477676392,11
ws30_fh3_var3,LSTM,3,30,3,3.405765137017301,10.550426796328368,10.222278118133543,11
ws30_fh7_var1,LSTM,7,30,1,4.746647512340791,14.408375922161126,11.538856029510498,11
ws30_fh7_var3,LSTM,7,30,3,4.686797749110968,13.673457909138806,11.191821336746216,11
ws7_fh1_var1,LSTM,1,7,1,3.3462256535360453,10.627076297583669,9.34052062034607,12
ws7_fh1_var3,LSTM,1,7,3,3.908743295390325,13.676192298842745,9.39286994934082,12
ws7_fh3_var1,LSTM,3,7,1,3.5260851243784788,10.813175952245548,9.10724139213562,12
ws7_fh3_var3,LSTM,3,7,3,3.3311829662637504,10.41630882511464,8.60872220993042,12
ws7_fh7_var1,LSTM,7,7,1,4.544383551380113,13.854206197548836,9.527522087097168,12
ws7_fh7_var3,LSTM,7,7,3,4.337746424771499,13.207494731254709,9.486716032028198,12
ws15_fh1_var1,LSTM,1,15,1,3.0359546056198923,9.41498409465308,9.3284912109375,12
ws15_fh1_var3,LSTM,1,15,3,3.0896221539986453,10.0622511407958,9.961394548416138,12
ws15_fh3_var1,LSTM,3,15,1,4.049941115120159,12.37274348822562,9.703129529953005,12
ws15_fh3_var3,LSTM,3,15,3,3.164927069408658,9.78313902629504,9.7593994140625,12
ws15_fh7_var1,LSTM,7,15,1,4.67355867054507,14.2144260262354,10.282557725906372,12
ws15_fh7_var3,LSTM,7,15,3,4.465154695881784,13.515277410502888,9.7598135471344,12
ws30_fh1_var1,LSTM,1,30,1,3.3678415166063043,10.285927580940465,10.530062675476074,12
ws30_fh1_var3,LSTM,1,30,3,5.857496646516901,20.852078805729995,10.640833616256714,12
ws30_fh3_var1,LSTM,3,30,1,3.5832874216768595,10.966162901212162,11.514387369155884,12
ws30_fh3_var3,LSTM,3,30,3,3.361894956924137,10.333036024663826,12.36908745765686,12
ws30_fh7_var1,LSTM,7,30,1,4.723437891168117,14.175219886531258,12.323659181594849,12
ws30_fh7_var3,LSTM,7,30,3,4.403153922812458,13.504362980119913,10.777767419815063,12
ws7_fh1_var1,LSTM,1,7,1,3.155593691739547,9.927272329247232,9.57253384590149,13
ws7_fh1_var3,LSTM,1,7,3,2.806563705025003,9.243739758268504,9.702461004257202,13
ws7_fh3_var1,LSTM,3,7,1,3.586548603954114,11.0154756031784,9.098892450332642,13
ws7_fh3_var3,LSTM,3,7,3,3.3769433205205117,10.656509464862712,8.280392169952393,13
ws7_fh7_var1,LSTM,7,7,1,4.530222914652771,13.811464759935577,9.598795175552368,13
ws7_fh7_var3,LSTM,7,7,3,4.388626462020976,13.36219957683205,9.994175434112549,13
ws15_fh1_var1,LSTM,1,15,1,3.5821190952638613,11.068862070756326,10.395305395126345,13
ws15_fh1_var3,LSTM,1,15,3,3.987801491991565,13.680285806945038,9.895723819732666,13
ws15_fh3_var1,LSTM,3,15,1,3.934370691242555,12.013726742487984,9.746367692947388,13
ws15_fh3_var3,LSTM,3,15,3,3.533095767521675,11.241899413622802,10.831552743911743,13
ws15_fh7_var1,LSTM,7,15,1,4.799110595893542,14.568983964688206,10.128131866455078,13
ws15_fh7_var3,LSTM,7,15,3,4.557386151015977,13.73001220149541,12.546202898025513,13
ws30_fh1_var1,LSTM,1,30,1,3.1194040014731663,9.72686782517856,11.270946502685549,13
ws30_fh1_var3,LSTM,1,30,3,4.036046970018693,13.192243637203736,11.327648639678957,13
ws30_fh3_var1,LSTM,3,30,1,3.7328522779970505,11.440242155115577,12.073289155960085,13
ws30_fh3_var3,LSTM,3,30,3,3.113218476645016,9.662264175973226,11.19607663154602,13
ws30_fh7_var1,LSTM,7,30,1,4.718931624290903,14.55619222021257,10.752153396606444,13
ws30_fh7_var3,LSTM,7,30,3,4.460771051929747,13.35306688163295,11.345861434936523,13
ws7_fh1_var1,LSTM,1,7,1,2.944465178236994,9.137188723933786,9.032614946365356,14
ws7_fh1_var3,LSTM,1,7,3,3.8563978498691456,13.360872529023856,9.501272439956663,14
ws7_fh3_var1,LSTM,3,7,1,3.5528815093540302,10.891447545116277,9.34074091911316,14
ws7_fh3_var3,LSTM,3,7,3,3.202745668418107,10.001803732034537,9.574104309082031,14
ws7_fh7_var1,LSTM,7,7,1,4.512627947117066,13.748703620950383,9.533163070678713,14
ws7_fh7_var3,LSTM,7,7,3,4.361518558176381,13.260894497373538,8.262945652008057,14
ws15_fh1_var1,LSTM,1,15,1,3.692793685258044,11.647561180117362,9.079067945480348,14
ws15_fh1_var3,LSTM,1,15,3,3.5699880413598315,12.08939150689316,10.187919855117798,14
ws15_fh3_var1,LSTM,3,15,1,4.033455294305283,12.331277864553575,9.493309020996094,14
ws15_fh3_var3,LSTM,3,15,3,3.789432195666032,11.9679581697189,10.316243648529053,14
ws15_fh7_var1,LSTM,7,15,1,4.839759983376347,14.65968954509354,12.082892656326294,14
ws15_fh7_var3,LSTM,7,15,3,4.518450936320349,13.798746777127436,10.80023741722107,14
ws30_fh1_var1,LSTM,1,30,1,3.458908358557561,10.629397013367118,11.239264249801636,14
ws30_fh1_var3,LSTM,1,30,3,3.238376925336853,10.97051119368653,10.550424575805664,14
ws30_fh3_var1,LSTM,3,30,1,3.660163839309873,11.227258987136416,11.736635446548462,14
ws30_fh3_var3,LSTM,3,30,3,3.038662739876533,9.460029860213254,11.755384922027588,14
ws30_fh7_var1,LSTM,7,30,1,4.692188989077266,14.145574714735634,11.035589456558228,14
ws30_fh7_var3,LSTM,7,30,3,4.525607234496108,13.305996120594244,11.679489374160768,14
ws7_fh1_var1,LSTM,1,7,1,3.375059688527598,10.586528943213182,8.94553804397583,15
ws7_fh1_var3,LSTM,1,7,3,3.4932475774299068,11.73969165278968,8.390411138534546,15
ws7_fh3_var1,LSTM,3,7,1,3.536356364459814,10.850657462911569,9.422346115112305,15
ws7_fh3_var3,LSTM,3,7,3,3.244023592047065,10.200557157595714,9.696043968200684,15
ws7_fh7_var1,LSTM,7,7,1,4.47961897731498,13.646621592972885,9.586715459823608,15
ws7_fh7_var3,LSTM,7,7,3,4.346704097871628,13.288144546550296,8.964582443237305,15
ws15_fh1_var1,LSTM,1,15,1,4.241604355898454,13.204168056380608,8.210765600204468,15
ws15_fh1_var3,LSTM,1,15,3,4.222746637241226,13.969949495604569,9.615278720855711,15
ws15_fh3_var1,LSTM,3,15,1,3.8217172832009423,11.680052211880636,9.595541715621948,15
ws15_fh3_var3,LSTM,3,15,3,3.338538968160605,10.303582519669998,10.058600664138794,15
ws15_fh7_var1,LSTM,7,15,1,4.760167650960492,14.46890366694441,10.52997374534607,15
ws15_fh7_var3,LSTM,7,15,3,4.580435330444187,13.570675077237505,12.437810897827148,15
ws30_fh1_var1,LSTM,1,30,1,3.3211302335805093,10.349558703589338,11.502487421035768,15
ws30_fh1_var3,LSTM,1,30,3,3.9515009797412697,13.589110272752864,11.53783392906189,15
ws30_fh3_var1,LSTM,3,30,1,3.580856535391629,11.0175174939093,11.44538640975952,15
ws30_fh3_var3,LSTM,3,30,3,3.4261388079333224,10.802786799823112,10.84776496887207,15
ws30_fh7_var1,LSTM,7,30,1,4.692134365526865,14.148486810566268,10.799269199371338,15
ws30_fh7_var3,LSTM,7,30,3,4.511493647423634,13.442633574891838,10.91340708732605,15
ws7_fh1_var1,LSTM,1,7,1,3.474698352462912,10.787986136324088,9.43174648284912,16
ws7_fh1_var3,LSTM,1,7,3,2.702392377200104,8.90219549657444,8.844249725341797,16
ws7_fh3_var1,LSTM,3,7,1,3.6173782632662776,11.075099713100457,9.201783657073976,16
